transaction_id,user_id,purchase_date,amount_inr,product,status,acquisition_channel,region,device
TXN_720903,USR_01658,2023-05-03,2165.31,Pro Plan,completed,Google_Search,Central,tablet
TXN_798217,USR_01658,2023-06-07,2569.32,One-Time Purchase,completed,Google_Search,Central,mobile
TXN_530243,USR_01659,2023-08-30,2601.34,Pro Plan,completed,Google_Search,Central,desktop
TXN_896841,USR_01660,2023-02-11,1845.76,One-Time Purchase,refunded,TikTok,North,desktop
TXN_952708,USR_01661,2023-01-24,1259.45,One-Time Purchase,failed,Organic,West,mobile
TXN_438326,USR_01662,2023-09-15,8993.1,Enterprise Plan,failed,Organic,West,mobile
TXN_577533,USR_01663,2023-12-10,2741.65,Pro Plan,failed,Email,Central,mobile
TXN_315936,USR_01664,2023-10-15,438.78,One-Time Purchase,completed,Organic,North,mobile
TXN_709594,USR_01665,2023-07-25,1199.79,One-Time Purchase,refunded,Meta_Facebook,Central,mobile
TXN_539017,USR_01666,2023-09-18,862.99,One-Time Purchase,completed,TikTok,North,tablet
TXN_659827,USR_01667,2023-04-15,3765.43,One-Time Purchase,completed,Meta_Facebook,West,desktop
TXN_829238,USR_01668,2023-03-29,1544.31,Pro Plan,failed,Organic,Central,tablet
TXN_730722,USR_01669,2023-12-07,6511.43,Enterprise Plan,failed,Meta_Facebook,North,tablet
TXN_538878,USR_01669,2023-12-28,8874.44,Enterprise Plan,refunded,Meta_Facebook,North,desktop
TXN_371018,USR_01670,2023-11-03,1191.3,One-Time Purchase,completed,Meta_Facebook,North,tablet
TXN_878566,USR_01670,2023-12-26,6159.0,Enterprise Plan,refunded,Meta_Facebook,North,desktop
TXN_105851,USR_01671,2023-12-24,706.14,Basic Plan,refunded,Meta_Facebook,North,desktop
TXN_219430,USR_01671,2024-02-22,8315.62,Enterprise Plan,failed,Meta_Facebook,North,desktop
TXN_635824,USR_01672,2023-01-27,2850.88,Pro Plan,failed,Google_Search,West,mobile
TXN_599073,USR_01672,2023-03-09,3940.14,One-Time Purchase,completed,Google_Search,West,mobile
TXN_759663,USR_01673,2023-07-31,600.79,Basic Plan,refunded,Email,North,tablet
TXN_257519,USR_01673,2023-08-22,726.13,Basic Plan,completed,Email,North,tablet
TXN_888807,USR_01674,2023-08-01,9211.24,Enterprise Plan,completed,TikTok,South,mobile
TXN_772751,USR_01674,2023-08-22,9756.05,Enterprise Plan,completed,TikTok,South,tablet
TXN_217789,USR_01675,2023-02-15,4703.18,One-Time Purchase,failed,Google_Search,West,tablet
TXN_116311,USR_01676,2023-11-04,2207.88,One-Time Purchase,completed,Organic,North,tablet
TXN_578454,USR_01676,2023-11-26,619.05,Basic Plan,completed,Organic,North,mobile
TXN_942078,USR_01677,2023-03-31,6345.62,Enterprise Plan,completed,Organic,South,tablet
TXN_871526,USR_01678,2023-04-05,539.61,Basic Plan,completed,Email,East,tablet
TXN_119469,USR_01679,2023-12-03,6073.75,Enterprise Plan,refunded,Meta_Facebook,East,tablet
TXN_379193,USR_01680,2023-03-21,1512.43,Pro Plan,refunded,Meta_Facebook,West,tablet
TXN_780552,USR_01680,2023-05-08,623.96,Basic Plan,completed,Meta_Facebook,West,desktop
TXN_239416,USR_01680,2023-05-28,6210.42,Enterprise Plan,completed,Meta_Facebook,West,tablet
TXN_368269,USR_01680,2023-07-06,6110.53,Enterprise Plan,completed,Meta_Facebook,West,tablet
TXN_385188,USR_01681,2023-08-14,2809.56,Pro Plan,failed,Email,East,tablet
TXN_642921,USR_01682,2023-10-07,4989.96,One-Time Purchase,completed,Meta_Facebook,North,desktop
TXN_499674,USR_01683,2023-07-24,1845.23,Pro Plan,completed,Organic,South,desktop
TXN_425490,USR_01684,2023-11-16,563.67,Basic Plan,refunded,TikTok,West,tablet
TXN_505748,USR_01685,2023-12-08,5928.98,Enterprise Plan,refunded,Meta_Facebook,South,mobile
TXN_176201,USR_01686,2023-03-26,690.92,Basic Plan,completed,Organic,Central,desktop
TXN_732503,USR_01687,2023-04-01,2380.98,Pro Plan,failed,Meta_Facebook,East,tablet
TXN_600652,USR_01687,2023-05-26,8756.48,Enterprise Plan,failed,Meta_Facebook,East,desktop
TXN_112957,USR_01688,2023-12-30,9580.82,Enterprise Plan,completed,Organic,West,desktop
TXN_737543,USR_01688,2024-01-26,1572.28,Pro Plan,completed,Organic,West,mobile
TXN_188749,USR_01688,2024-02-21,2963.07,Pro Plan,refunded,Organic,West,mobile
TXN_411941,USR_01689,2023-03-06,947.4,Basic Plan,completed,Organic,North,mobile
TXN_877195,USR_01690,2023-12-01,977.29,Basic Plan,completed,Organic,West,tablet
TXN_641679,USR_01691,2023-05-26,5590.04,Enterprise Plan,completed,TikTok,North,tablet
TXN_742669,USR_01691,2023-07-16,921.26,One-Time Purchase,refunded,TikTok,North,tablet
TXN_445512,USR_01692,2023-12-10,1944.28,Pro Plan,completed,Organic,East,tablet
TXN_132485,USR_01692,2024-01-08,1849.3,Pro Plan,completed,Organic,East,tablet
TXN_967469,USR_01693,2023-08-08,886.98,One-Time Purchase,refunded,TikTok,North,tablet
TXN_482201,USR_01694,2023-07-09,541.59,Basic Plan,failed,Organic,Central,mobile
TXN_699650,USR_01695,2023-08-18,967.22,Basic Plan,completed,TikTok,West,desktop
TXN_424660,USR_01695,2023-10-07,9246.87,Enterprise Plan,completed,TikTok,West,mobile
TXN_792559,USR_01696,2023-03-03,827.32,Basic Plan,completed,Meta_Facebook,East,tablet
TXN_277794,USR_01697,2023-02-19,2629.58,One-Time Purchase,failed,Google_Search,North,mobile
TXN_288050,USR_01698,2023-06-29,877.78,Basic Plan,failed,Google_Search,South,mobile
TXN_320166,USR_01699,2023-11-15,2272.45,Pro Plan,completed,TikTok,Central,desktop
TXN_388423,USR_01699,2023-12-07,2714.55,Pro Plan,completed,TikTok,Central,desktop
TXN_565495,USR_01700,2023-05-27,7465.91,Enterprise Plan,completed,TikTok,Central,tablet
TXN_825434,USR_01701,2023-10-01,9931.23,Enterprise Plan,completed,Organic,South,desktop
TXN_135773,USR_01701,2023-11-16,892.21,Basic Plan,failed,Organic,South,tablet
TXN_463974,USR_01702,2023-07-02,2794.82,Pro Plan,refunded,Google_Search,West,mobile
TXN_734407,USR_01702,2023-08-08,2956.4,Pro Plan,completed,Google_Search,West,mobile
TXN_436551,USR_01703,2023-09-18,863.46,Basic Plan,completed,Google_Search,East,desktop
TXN_731533,USR_01703,2023-10-24,3443.66,One-Time Purchase,completed,Google_Search,East,tablet
TXN_357771,USR_01704,2023-01-25,641.53,Basic Plan,refunded,Organic,West,mobile
TXN_733556,USR_01705,2023-06-09,9922.56,Enterprise Plan,completed,Email,East,tablet
TXN_814051,USR_01705,2023-08-02,901.14,Basic Plan,completed,Email,East,mobile
TXN_960637,USR_01706,2023-10-29,618.27,Basic Plan,completed,Organic,West,tablet
TXN_879871,USR_01706,2023-12-23,8140.71,Enterprise Plan,failed,Organic,West,mobile
TXN_194941,USR_01707,2023-01-07,2411.12,Pro Plan,completed,Meta_Facebook,West,desktop
TXN_238570,USR_01708,2023-12-30,2012.82,Pro Plan,completed,TikTok,South,mobile
TXN_156016,USR_01709,2023-11-06,750.57,Basic Plan,refunded,Organic,East,desktop
TXN_725560,USR_01709,2023-12-27,4963.28,One-Time Purchase,completed,Organic,East,mobile
TXN_196338,USR_01710,2023-03-02,9327.26,Enterprise Plan,completed,TikTok,Central,mobile
TXN_149330,USR_01711,2023-07-13,7766.72,Enterprise Plan,refunded,Google_Search,North,desktop
TXN_937519,USR_01712,2023-05-04,451.04,One-Time Purchase,completed,Meta_Facebook,North,tablet
TXN_811060,USR_01712,2023-06-03,6128.45,Enterprise Plan,completed,Meta_Facebook,North,mobile
TXN_832140,USR_01713,2023-09-01,6480.33,Enterprise Plan,failed,Organic,East,mobile
TXN_509365,USR_01714,2023-12-14,3827.36,One-Time Purchase,completed,Meta_Facebook,South,tablet
TXN_942957,USR_01715,2023-10-21,4418.08,One-Time Purchase,completed,Email,South,desktop
TXN_837277,USR_01715,2023-12-06,1144.07,One-Time Purchase,completed,Email,South,tablet
TXN_415838,USR_01716,2023-07-06,645.26,One-Time Purchase,refunded,Meta_Facebook,North,mobile
TXN_642047,USR_01716,2023-08-03,326.91,One-Time Purchase,completed,Meta_Facebook,North,desktop
TXN_515473,USR_01716,2023-08-26,695.69,Basic Plan,completed,Meta_Facebook,North,desktop
TXN_772211,USR_01717,2023-05-03,563.63,Basic Plan,refunded,Organic,North,mobile
TXN_226545,USR_01717,2023-07-02,810.92,Basic Plan,refunded,Organic,North,mobile
TXN_482558,USR_01718,2023-10-31,2457.64,Pro Plan,completed,Google_Search,South,mobile
TXN_893747,USR_01719,2023-01-12,2531.84,Pro Plan,completed,TikTok,East,desktop
TXN_702383,USR_01719,2023-03-09,6155.33,Enterprise Plan,completed,TikTok,East,tablet
TXN_465761,USR_01720,2023-01-22,565.52,Basic Plan,completed,Google_Search,Central,desktop
TXN_683885,USR_01721,2023-05-12,658.51,Basic Plan,failed,Email,Central,tablet
TXN_688313,USR_01722,2023-06-18,777.72,Basic Plan,failed,Meta_Facebook,Central,mobile
TXN_899108,USR_01723,2023-06-28,9430.58,Enterprise Plan,completed,Email,Central,desktop
TXN_619088,USR_01724,2023-03-22,1684.02,Pro Plan,refunded,Meta_Facebook,Central,mobile
TXN_424635,USR_01725,2023-07-14,904.43,Basic Plan,completed,Google_Search,South,tablet
TXN_261756,USR_01725,2023-08-30,647.17,Basic Plan,failed,Google_Search,South,desktop
TXN_483749,USR_01725,2023-10-14,2028.98,Pro Plan,completed,Google_Search,South,tablet
TXN_104580,USR_01725,2023-11-26,9773.46,Enterprise Plan,failed,Google_Search,South,mobile
TXN_431385,USR_01725,2024-01-13,710.58,Basic Plan,completed,Google_Search,South,desktop
TXN_178699,USR_01726,2023-08-14,1767.86,Pro Plan,completed,TikTok,North,mobile
TXN_867476,USR_01727,2023-06-07,853.83,Basic Plan,completed,Organic,Central,tablet
TXN_711869,USR_01727,2023-07-20,8470.98,Enterprise Plan,completed,Organic,Central,mobile
TXN_988786,USR_01728,2023-03-05,4831.79,One-Time Purchase,completed,TikTok,North,tablet
TXN_848141,USR_01729,2023-08-08,1791.21,Pro Plan,completed,Email,West,tablet
TXN_492435,USR_01729,2023-09-28,2160.14,One-Time Purchase,completed,Email,West,tablet
TXN_193010,USR_01730,2023-08-28,4282.56,One-Time Purchase,failed,Google_Search,South,tablet
TXN_691042,USR_01730,2023-10-03,901.86,Basic Plan,completed,Google_Search,South,mobile
TXN_327555,USR_01730,2023-11-02,7161.43,Enterprise Plan,completed,Google_Search,South,mobile
TXN_403138,USR_01731,2023-11-06,2347.28,Pro Plan,completed,Organic,South,desktop
TXN_955089,USR_01731,2023-11-28,1982.24,Pro Plan,completed,Organic,South,desktop
TXN_596393,USR_01731,2024-01-16,1886.43,Pro Plan,completed,Organic,South,mobile
TXN_819334,USR_01732,2023-11-15,1569.1,Pro Plan,completed,Meta_Facebook,South,mobile
TXN_641343,USR_01733,2023-05-09,1840.93,Pro Plan,completed,Google_Search,North,desktop
TXN_734021,USR_01733,2023-06-16,7472.22,Enterprise Plan,completed,Google_Search,North,tablet
TXN_447497,USR_01733,2023-08-08,898.85,Basic Plan,completed,Google_Search,North,desktop
TXN_439327,USR_01734,2023-05-18,956.42,Basic Plan,completed,Email,South,desktop
TXN_972769,USR_01735,2023-11-15,513.73,Basic Plan,failed,Google_Search,South,desktop
TXN_571230,USR_01736,2023-04-20,2869.42,Pro Plan,completed,Meta_Facebook,South,desktop
TXN_630822,USR_01736,2023-06-08,706.08,Basic Plan,failed,Meta_Facebook,South,tablet
TXN_479066,USR_01737,2023-07-25,315.21,One-Time Purchase,refunded,Email,West,mobile
TXN_934822,USR_01738,2023-05-02,5846.33,Enterprise Plan,refunded,Organic,North,desktop
TXN_383376,USR_01739,2023-02-13,565.14,Basic Plan,completed,Google_Search,West,mobile
TXN_575469,USR_01739,2023-04-01,7530.7,Enterprise Plan,completed,Google_Search,West,desktop
TXN_970744,USR_01739,2023-04-29,919.93,Basic Plan,completed,Google_Search,West,mobile
TXN_531618,USR_01740,2023-05-06,4449.28,One-Time Purchase,completed,Organic,South,tablet
TXN_609294,USR_01740,2023-05-30,1555.15,One-Time Purchase,refunded,Organic,South,tablet
TXN_907481,USR_01740,2023-07-26,2970.41,Pro Plan,failed,Organic,South,tablet
TXN_630669,USR_01741,2023-10-05,7992.71,Enterprise Plan,failed,Email,Central,desktop
TXN_317618,USR_01742,2023-11-14,7985.08,Enterprise Plan,failed,Email,East,mobile
TXN_719160,USR_01743,2023-08-02,1696.68,Pro Plan,completed,Organic,East,desktop
TXN_714175,USR_01743,2023-09-15,577.47,Basic Plan,refunded,Organic,East,tablet
TXN_104282,USR_01744,2023-02-08,6138.89,Enterprise Plan,completed,Google_Search,East,tablet
TXN_271283,USR_01744,2023-03-04,2352.61,One-Time Purchase,failed,Google_Search,East,mobile
TXN_269466,USR_01745,2023-09-29,2739.07,Pro Plan,failed,Email,West,desktop
TXN_774192,USR_01746,2023-09-16,1806.54,Pro Plan,refunded,Organic,North,tablet
TXN_151879,USR_01746,2023-11-05,5335.96,Enterprise Plan,refunded,Organic,North,desktop
TXN_702883,USR_01747,2023-04-13,1736.95,One-Time Purchase,failed,Email,Central,tablet
TXN_382422,USR_01748,2023-05-19,3526.48,One-Time Purchase,refunded,Organic,North,tablet
TXN_999762,USR_01748,2023-07-02,2955.6,Pro Plan,refunded,Organic,North,desktop
TXN_162237,USR_01748,2023-07-31,524.35,Basic Plan,refunded,Organic,North,tablet
TXN_434134,USR_01749,2023-07-16,708.35,Basic Plan,completed,Organic,South,tablet
TXN_517959,USR_01750,2023-08-19,7495.31,Enterprise Plan,refunded,TikTok,West,desktop
TXN_387936,USR_01751,2023-07-03,1881.15,Pro Plan,completed,Organic,East,mobile
TXN_947623,USR_01751,2023-07-23,1885.62,One-Time Purchase,completed,Organic,East,tablet
TXN_367758,USR_01752,2023-03-09,706.36,Basic Plan,completed,Email,North,desktop
TXN_172048,USR_01752,2023-04-04,9306.87,Enterprise Plan,completed,Email,North,tablet
TXN_546484,USR_01753,2023-06-01,2292.93,Pro Plan,refunded,Google_Search,South,mobile
TXN_528038,USR_01754,2023-06-12,392.44,One-Time Purchase,completed,Organic,North,mobile
TXN_936043,USR_01755,2023-06-02,584.59,One-Time Purchase,completed,Email,South,tablet
TXN_882979,USR_01756,2023-10-04,990.56,Basic Plan,completed,TikTok,Central,mobile
TXN_768960,USR_01756,2023-11-06,790.94,Basic Plan,completed,TikTok,Central,mobile
TXN_682209,USR_01757,2023-09-06,6682.18,Enterprise Plan,completed,TikTok,West,desktop
TXN_113822,USR_01757,2023-10-03,3163.15,One-Time Purchase,refunded,TikTok,West,desktop
TXN_114848,USR_01758,2023-08-26,1705.03,One-Time Purchase,refunded,Meta_Facebook,East,tablet
TXN_119753,USR_01758,2023-10-05,2358.56,Pro Plan,failed,Meta_Facebook,East,desktop
TXN_363166,USR_01759,2023-10-08,583.29,Basic Plan,refunded,Google_Search,South,desktop
TXN_740180,USR_01760,2023-01-23,1997.19,Pro Plan,completed,Meta_Facebook,North,mobile
TXN_201050,USR_01760,2023-03-13,5766.82,Enterprise Plan,completed,Meta_Facebook,North,tablet
TXN_219200,USR_01761,2023-08-30,2003.1,One-Time Purchase,completed,Email,Central,tablet
TXN_648070,USR_01761,2023-10-08,3766.73,One-Time Purchase,failed,Email,Central,tablet
TXN_924922,USR_01761,2023-11-07,2757.65,Pro Plan,completed,Email,Central,tablet
TXN_903684,USR_01762,2023-12-23,1047.12,One-Time Purchase,failed,TikTok,East,mobile
TXN_979381,USR_01763,2023-08-08,5827.73,Enterprise Plan,completed,Google_Search,East,desktop
TXN_984394,USR_01764,2023-04-18,690.97,Basic Plan,completed,Google_Search,West,tablet
TXN_256847,USR_01765,2023-11-25,733.37,Basic Plan,refunded,Google_Search,East,desktop
TXN_976583,USR_01766,2023-07-05,3226.43,One-Time Purchase,refunded,Email,Central,mobile
TXN_572184,USR_01767,2023-05-01,2479.65,Pro Plan,completed,Meta_Facebook,West,tablet
TXN_159364,USR_01768,2023-01-14,3491.76,One-Time Purchase,refunded,Meta_Facebook,South,mobile
TXN_668488,USR_01768,2023-03-02,9363.61,Enterprise Plan,failed,Meta_Facebook,South,tablet
TXN_372095,USR_01769,2023-12-10,3029.35,One-Time Purchase,failed,TikTok,East,mobile
TXN_958304,USR_01770,2023-08-04,2389.02,Pro Plan,completed,Organic,East,tablet
TXN_435969,USR_01771,2023-01-21,675.37,Basic Plan,completed,Organic,South,desktop
TXN_899125,USR_01771,2023-03-20,6846.97,Enterprise Plan,refunded,Organic,South,tablet
TXN_123964,USR_01772,2023-07-27,2230.82,One-Time Purchase,refunded,TikTok,South,mobile
TXN_220079,USR_01773,2023-07-24,3500.92,One-Time Purchase,completed,Google_Search,South,tablet
TXN_946494,USR_01773,2023-09-20,8690.14,Enterprise Plan,refunded,Google_Search,South,tablet
TXN_635553,USR_01773,2023-10-16,4281.47,One-Time Purchase,completed,Google_Search,South,mobile
TXN_576768,USR_01774,2023-09-08,935.54,Basic Plan,completed,Google_Search,West,tablet
TXN_506451,USR_01774,2023-10-06,2383.22,Pro Plan,completed,Google_Search,West,tablet
TXN_148465,USR_01775,2023-04-25,8036.36,Enterprise Plan,completed,Email,Central,mobile
TXN_744018,USR_01775,2023-06-04,1840.15,One-Time Purchase,refunded,Email,Central,desktop
TXN_563742,USR_01776,2023-04-26,361.37,One-Time Purchase,completed,Meta_Facebook,East,mobile
TXN_814442,USR_01777,2023-12-03,6700.32,Enterprise Plan,completed,Meta_Facebook,North,desktop
TXN_875055,USR_01778,2023-01-17,3202.98,One-Time Purchase,failed,Email,South,mobile
TXN_485503,USR_01778,2023-03-11,6316.04,Enterprise Plan,completed,Email,South,tablet
TXN_153903,USR_01779,2023-10-03,5318.46,Enterprise Plan,completed,Meta_Facebook,North,tablet
TXN_219360,USR_01780,2023-04-27,2817.04,One-Time Purchase,completed,Email,North,desktop
TXN_747925,USR_01781,2023-10-01,4427.2,One-Time Purchase,completed,TikTok,North,desktop
TXN_379979,USR_01782,2023-10-03,9020.48,Enterprise Plan,failed,Google_Search,South,desktop
TXN_702412,USR_01782,2023-11-19,7059.07,Enterprise Plan,completed,Google_Search,South,desktop
TXN_241256,USR_01783,2023-04-29,532.2,Basic Plan,completed,Organic,West,tablet
TXN_224806,USR_01783,2023-06-08,2677.35,One-Time Purchase,completed,Organic,West,desktop
TXN_512617,USR_01784,2023-07-07,1396.55,One-Time Purchase,refunded,Organic,South,tablet
TXN_419081,USR_01785,2023-03-11,9607.83,Enterprise Plan,failed,TikTok,North,tablet
TXN_490959,USR_01786,2023-04-27,686.96,Basic Plan,failed,Meta_Facebook,South,mobile
TXN_553887,USR_01786,2023-06-21,7686.72,Enterprise Plan,refunded,Meta_Facebook,South,desktop
TXN_285268,USR_01787,2023-04-17,3631.39,One-Time Purchase,completed,Email,East,tablet
TXN_186330,USR_01787,2023-05-14,7722.85,Enterprise Plan,failed,Email,East,tablet
TXN_103080,USR_01787,2023-07-04,711.35,Basic Plan,completed,Email,East,desktop
TXN_776887,USR_01788,2023-03-26,2952.36,One-Time Purchase,completed,Google_Search,Central,desktop
TXN_602805,USR_01788,2023-04-21,9187.89,Enterprise Plan,failed,Google_Search,Central,desktop
TXN_401781,USR_01789,2023-12-24,2539.99,Pro Plan,completed,Google_Search,Central,mobile
TXN_951346,USR_01790,2023-03-06,2955.64,Pro Plan,completed,TikTok,West,mobile
TXN_535805,USR_01791,2023-11-21,1673.86,Pro Plan,completed,Email,North,desktop
TXN_556662,USR_01791,2024-01-08,4951.75,One-Time Purchase,completed,Email,North,mobile
TXN_391383,USR_01791,2024-01-28,8732.03,Enterprise Plan,completed,Email,North,mobile
TXN_330875,USR_01791,2024-02-19,1699.46,Pro Plan,failed,Email,North,desktop
TXN_611938,USR_01792,2023-01-21,2901.52,One-Time Purchase,completed,Google_Search,South,desktop
TXN_389488,USR_01793,2023-02-18,5747.6,Enterprise Plan,completed,Organic,West,desktop
TXN_357229,USR_01793,2023-03-17,807.39,Basic Plan,completed,Organic,West,desktop
TXN_246918,USR_01794,2023-02-02,7170.4,Enterprise Plan,completed,Organic,East,desktop
TXN_498049,USR_01794,2023-02-25,1456.76,One-Time Purchase,completed,Organic,East,mobile
TXN_770416,USR_01795,2023-07-02,7912.24,Enterprise Plan,completed,Organic,Central,mobile
TXN_439084,USR_01796,2023-07-12,512.16,Basic Plan,refunded,Email,North,mobile
TXN_368244,USR_01797,2023-06-21,8896.44,Enterprise Plan,failed,Email,North,tablet
TXN_339802,USR_01797,2023-08-05,2299.17,Pro Plan,refunded,Email,North,tablet
TXN_364965,USR_01797,2023-08-25,2934.05,Pro Plan,completed,Email,North,desktop
TXN_256045,USR_01798,2023-12-23,7900.3,Enterprise Plan,completed,Google_Search,East,desktop
TXN_718288,USR_01798,2024-01-17,2771.12,One-Time Purchase,completed,Google_Search,East,desktop
TXN_437883,USR_01798,2024-02-19,643.76,Basic Plan,refunded,Google_Search,East,desktop
TXN_943465,USR_01799,2023-11-30,1576.65,Pro Plan,refunded,Organic,West,desktop
TXN_603760,USR_01799,2024-01-21,860.54,Basic Plan,refunded,Organic,West,mobile
TXN_362322,USR_01800,2023-02-13,5459.5,Enterprise Plan,completed,Email,South,mobile
TXN_939057,USR_01800,2023-04-01,1101.9,One-Time Purchase,completed,Email,South,mobile
TXN_525081,USR_01801,2023-09-06,521.67,Basic Plan,failed,TikTok,North,tablet
TXN_979702,USR_01801,2023-10-29,5643.37,Enterprise Plan,completed,TikTok,North,mobile
TXN_175604,USR_01802,2023-11-30,1865.59,Pro Plan,failed,Google_Search,South,desktop
TXN_155358,USR_01802,2024-01-05,1517.36,Pro Plan,completed,Google_Search,South,mobile
TXN_824967,USR_01802,2024-02-06,4408.11,One-Time Purchase,failed,Google_Search,South,desktop
TXN_128635,USR_01803,2023-03-12,643.64,Basic Plan,completed,Meta_Facebook,East,desktop
TXN_435291,USR_01803,2023-04-27,656.52,Basic Plan,completed,Meta_Facebook,East,tablet
TXN_545031,USR_01804,2023-10-29,990.55,Basic Plan,completed,TikTok,South,mobile
TXN_139172,USR_01805,2023-04-16,2778.32,Pro Plan,completed,TikTok,South,mobile
TXN_149483,USR_01805,2023-05-26,1775.28,Pro Plan,completed,TikTok,South,desktop
TXN_875065,USR_01805,2023-07-09,546.8,Basic Plan,failed,TikTok,South,tablet
TXN_334490,USR_01806,2023-01-24,7669.93,Enterprise Plan,completed,Google_Search,North,tablet
TXN_497234,USR_01806,2023-02-19,2044.43,Pro Plan,refunded,Google_Search,North,mobile
TXN_812271,USR_01806,2023-03-24,6676.68,Enterprise Plan,completed,Google_Search,North,desktop
TXN_412896,USR_01806,2023-05-04,5927.35,Enterprise Plan,completed,Google_Search,North,desktop
TXN_550938,USR_01807,2023-11-09,1894.56,Pro Plan,refunded,Organic,West,desktop
TXN_767583,USR_01808,2023-04-09,6236.59,Enterprise Plan,completed,Email,South,tablet
TXN_473514,USR_01809,2023-08-31,2431.75,Pro Plan,completed,Meta_Facebook,East,desktop
TXN_488944,USR_01809,2023-09-25,2994.92,Pro Plan,completed,Meta_Facebook,East,desktop
TXN_635714,USR_01810,2023-05-17,8936.67,Enterprise Plan,failed,Organic,West,mobile
TXN_329822,USR_01811,2023-08-02,3977.95,One-Time Purchase,completed,Email,North,mobile
TXN_901829,USR_01812,2023-12-24,3953.04,One-Time Purchase,completed,Email,South,desktop
TXN_903075,USR_01813,2023-12-08,897.22,One-Time Purchase,failed,Meta_Facebook,East,tablet
TXN_258056,USR_01814,2023-05-08,2620.11,One-Time Purchase,refunded,Meta_Facebook,East,desktop
TXN_776186,USR_01814,2023-06-03,577.33,Basic Plan,completed,Meta_Facebook,East,tablet
TXN_400542,USR_01815,2023-11-17,6061.51,Enterprise Plan,failed,TikTok,South,desktop
TXN_127403,USR_01815,2024-01-11,1456.85,One-Time Purchase,refunded,TikTok,South,desktop
TXN_925573,USR_01816,2023-10-03,2422.87,Pro Plan,refunded,Meta_Facebook,East,tablet
TXN_624385,USR_01816,2023-10-27,9301.22,Enterprise Plan,failed,Meta_Facebook,East,mobile
TXN_945574,USR_01817,2023-09-21,621.42,Basic Plan,completed,Meta_Facebook,West,mobile
TXN_912662,USR_01817,2023-11-10,734.77,Basic Plan,completed,Meta_Facebook,West,mobile
TXN_120026,USR_01818,2023-02-18,4805.95,One-Time Purchase,failed,Email,Central,tablet
TXN_238217,USR_01818,2023-03-18,7868.2,Enterprise Plan,completed,Email,Central,mobile
TXN_391473,USR_01819,2023-04-11,1163.53,One-Time Purchase,failed,TikTok,East,mobile
TXN_955580,USR_01820,2023-11-21,8752.26,Enterprise Plan,completed,Meta_Facebook,West,mobile
TXN_945703,USR_01820,2024-01-18,2621.08,Pro Plan,refunded,Meta_Facebook,West,tablet
TXN_290339,USR_01821,2023-01-06,995.74,Basic Plan,completed,Meta_Facebook,West,tablet
TXN_804889,USR_01822,2023-07-16,809.21,Basic Plan,completed,Email,Central,mobile
TXN_209973,USR_01823,2023-10-09,2399.12,Pro Plan,completed,Meta_Facebook,South,desktop
TXN_358891,USR_01823,2023-11-04,555.79,Basic Plan,failed,Meta_Facebook,South,tablet
TXN_304144,USR_01823,2024-01-01,879.71,Basic Plan,completed,Meta_Facebook,South,mobile
TXN_539628,USR_01823,2024-02-04,6076.22,Enterprise Plan,failed,Meta_Facebook,South,desktop
TXN_935864,USR_01824,2023-05-21,911.76,Basic Plan,refunded,TikTok,North,tablet
TXN_617602,USR_01824,2023-06-26,976.51,Basic Plan,completed,TikTok,North,tablet
TXN_208768,USR_01824,2023-07-29,9542.55,Enterprise Plan,completed,TikTok,North,desktop
TXN_269397,USR_01825,2023-10-24,923.21,Basic Plan,failed,TikTok,North,mobile
TXN_670730,USR_01826,2023-03-19,4650.4,One-Time Purchase,completed,TikTok,Central,mobile
TXN_370340,USR_01827,2023-11-05,1681.99,Pro Plan,completed,Google_Search,South,tablet
TXN_319707,USR_01827,2023-12-16,9439.78,Enterprise Plan,completed,Google_Search,South,desktop
TXN_803908,USR_01827,2024-01-17,846.68,Basic Plan,refunded,Google_Search,South,mobile
TXN_203685,USR_01828,2023-10-30,538.92,Basic Plan,completed,Google_Search,South,tablet
TXN_241933,USR_01829,2023-03-01,9630.11,Enterprise Plan,completed,Meta_Facebook,South,desktop
TXN_981205,USR_01830,2023-01-03,5459.08,Enterprise Plan,completed,Meta_Facebook,Central,tablet
TXN_323479,USR_01831,2023-06-03,885.3,Basic Plan,refunded,Email,South,desktop
TXN_350444,USR_01832,2023-07-08,1180.35,One-Time Purchase,completed,Organic,West,tablet
TXN_789565,USR_01832,2023-08-02,1716.83,One-Time Purchase,completed,Organic,West,desktop
TXN_179833,USR_01833,2023-05-27,673.18,Basic Plan,completed,Meta_Facebook,South,tablet
TXN_530927,USR_01833,2023-07-01,6087.97,Enterprise Plan,completed,Meta_Facebook,South,tablet
TXN_275343,USR_01834,2023-04-05,9069.74,Enterprise Plan,completed,Organic,North,desktop
TXN_610193,USR_01835,2023-09-12,2448.49,Pro Plan,completed,Email,North,tablet
TXN_396040,USR_01836,2023-02-03,7128.59,Enterprise Plan,refunded,Organic,Central,tablet
TXN_834796,USR_01837,2023-11-03,5528.83,Enterprise Plan,failed,Meta_Facebook,North,tablet
TXN_916103,USR_01838,2023-06-24,1277.57,One-Time Purchase,completed,Organic,West,tablet
TXN_897359,USR_01839,2023-04-05,2083.57,Pro Plan,completed,Organic,North,tablet
TXN_599553,USR_01839,2023-05-18,628.5,Basic Plan,completed,Organic,North,mobile
TXN_105341,USR_01839,2023-06-09,5555.16,Enterprise Plan,completed,Organic,North,desktop
