user_id,signup_date,acquisition_channel,region,age_group,gender,plan_type,is_active
USR_01119,2023-12-07,Meta_Facebook,West,18-24,Other,Enterprise Plan,1
USR_01120,2023-03-17,Google_Search,West,25-34,Other,Pro Plan,0
USR_01121,2023-09-04,Organic,West,35-44,Other,Enterprise Plan,1
USR_01122,2023-05-10,Organic,South,45-54,Other,One-Time Purchase,1
USR_01123,2023-10-18,Meta_Facebook,North,45-54,Other,Enterprise Plan,0
USR_01124,2023-05-03,TikTok,Central,25-34,Other,Enterprise Plan,0
USR_01125,2023-11-20,Email,East,35-44,Male,Enterprise Plan,1
USR_01126,2023-09-28,TikTok,Central,55+,Other,One-Time Purchase,1
USR_01127,2023-10-30,TikTok,East,35-44,Female,Basic Plan,1
USR_01128,2023-02-02,Organic,West,18-24,Male,Pro Plan,1
USR_01129,2023-02-08,Email,Central,18-24,Male,Basic Plan,1
USR_01130,2023-12-06,Google_Search,West,55+,Female,Enterprise Plan,1
USR_01131,2023-01-11,Google_Search,South,25-34,Male,Pro Plan,0
USR_01132,2023-04-15,Meta_Facebook,East,25-34,Male,Enterprise Plan,1
USR_01133,2023-05-19,Meta_Facebook,North,18-24,Male,Enterprise Plan,0
USR_01134,2023-02-14,Google_Search,South,18-24,Female,Enterprise Plan,1
USR_01135,2023-11-20,Email,North,25-34,Male,One-Time Purchase,1
USR_01136,2023-04-27,Organic,Central,18-24,Male,One-Time Purchase,1
USR_01137,2023-01-04,Email,West,18-24,Other,Pro Plan,1
USR_01138,2023-08-31,Organic,Central,35-44,Other,Basic Plan,1
USR_01139,2023-07-14,Meta_Facebook,East,35-44,Male,One-Time Purchase,0
USR_01140,2023-03-12,TikTok,Central,35-44,Male,Enterprise Plan,1
USR_01141,2023-04-04,TikTok,South,45-54,Other,Pro Plan,1
USR_01142,2023-02-10,TikTok,Central,55+,Male,Enterprise Plan,1
USR_01143,2023-08-04,Google_Search,East,45-54,Other,Basic Plan,0
USR_01144,2023-01-22,Organic,East,25-34,Male,Basic Plan,0
USR_01145,2023-08-29,Meta_Facebook,South,45-54,Other,Pro Plan,0
USR_01146,2023-04-07,Organic,Central,55+,Female,Basic Plan,1
USR_01147,2023-05-30,Email,South,18-24,Male,One-Time Purchase,1
USR_01148,2023-03-05,Organic,East,18-24,Female,Basic Plan,1
USR_01149,2023-10-23,Meta_Facebook,Central,35-44,Female,Pro Plan,1
USR_01150,2023-12-17,Organic,South,18-24,Female,Enterprise Plan,1
USR_01151,2023-12-23,Google_Search,West,45-54,Female,Enterprise Plan,1
USR_01152,2023-06-16,Organic,West,55+,Female,One-Time Purchase,1
USR_01153,2023-08-21,Email,East,18-24,Other,One-Time Purchase,1
USR_01154,2023-10-10,TikTok,South,35-44,Other,Enterprise Plan,1
USR_01155,2023-02-24,Meta_Facebook,East,55+,Male,Pro Plan,1
USR_01156,2023-09-29,Meta_Facebook,West,35-44,Other,Pro Plan,1
USR_01157,2023-10-11,Organic,Central,45-54,Female,Basic Plan,1
USR_01158,2023-08-06,Email,East,25-34,Other,One-Time Purchase,0
USR_01159,2023-01-23,Meta_Facebook,West,25-34,Other,Basic Plan,1
USR_01160,2023-07-29,Google_Search,East,55+,Male,Pro Plan,1
USR_01161,2023-11-03,TikTok,South,18-24,Male,One-Time Purchase,1
USR_01162,2023-12-23,Google_Search,West,18-24,Female,One-Time Purchase,1
USR_01163,2023-03-26,Google_Search,North,55+,Female,Enterprise Plan,0
USR_01164,2023-01-24,Meta_Facebook,South,18-24,Other,Pro Plan,1
USR_01165,2023-06-03,Organic,South,18-24,Female,Pro Plan,1
USR_01166,2023-03-20,Organic,North,35-44,Female,Pro Plan,1
USR_01167,2023-12-13,TikTok,Central,25-34,Other,One-Time Purchase,1
USR_01168,2023-10-02,Organic,North,25-34,Other,Pro Plan,1
USR_01169,2023-02-27,TikTok,West,35-44,Other,Pro Plan,1
USR_01170,2023-02-12,Email,Central,45-54,Other,Enterprise Plan,0
USR_01171,2023-02-15,TikTok,South,35-44,Male,Basic Plan,1
USR_01172,2023-12-07,Google_Search,North,35-44,Other,Enterprise Plan,1
USR_01173,2023-11-28,Email,North,35-44,Female,Pro Plan,0
USR_01174,2023-02-28,TikTok,East,25-34,Female,Enterprise Plan,1
USR_01175,2023-10-04,Organic,East,55+,Female,Basic Plan,1
USR_01176,2023-01-02,Email,South,18-24,Male,Enterprise Plan,1
USR_01177,2023-03-29,TikTok,West,35-44,Male,Basic Plan,1
USR_01178,2023-05-04,Organic,Central,35-44,Other,Enterprise Plan,0
USR_01179,2023-09-27,Meta_Facebook,South,25-34,Female,Basic Plan,0
USR_01180,2023-03-05,TikTok,Central,55+,Other,Enterprise Plan,1
USR_01181,2023-04-01,TikTok,West,45-54,Male,Pro Plan,1
USR_01182,2023-07-24,Email,South,18-24,Female,Basic Plan,1
USR_01183,2023-09-25,TikTok,East,55+,Other,Enterprise Plan,1
USR_01184,2023-01-21,Organic,East,25-34,Male,Pro Plan,1
USR_01185,2023-05-29,TikTok,Central,35-44,Other,Pro Plan,1
USR_01186,2023-12-24,TikTok,Central,55+,Female,Enterprise Plan,1
USR_01187,2023-06-24,Google_Search,East,55+,Female,Enterprise Plan,1
USR_01188,2023-04-10,TikTok,East,35-44,Male,Basic Plan,1
USR_01189,2023-03-10,Organic,East,55+,Male,Basic Plan,1
USR_01190,2023-11-10,TikTok,West,35-44,Other,One-Time Purchase,1
USR_01191,2023-01-06,Meta_Facebook,South,35-44,Other,Basic Plan,1
USR_01192,2023-02-27,TikTok,South,18-24,Female,Pro Plan,1
USR_01193,2023-12-26,Organic,East,55+,Female,Basic Plan,0
USR_01194,2023-10-28,Meta_Facebook,West,35-44,Female,Pro Plan,0
USR_01195,2023-11-19,Google_Search,East,55+,Other,One-Time Purchase,1
USR_01196,2023-01-29,TikTok,South,18-24,Other,One-Time Purchase,1
USR_01197,2023-05-11,Email,East,45-54,Other,One-Time Purchase,1
USR_01198,2023-02-25,Organic,West,18-24,Other,Pro Plan,1
USR_01199,2023-01-21,Google_Search,South,35-44,Female,Basic Plan,0
USR_01200,2023-04-19,Meta_Facebook,East,25-34,Female,Basic Plan,1
USR_01201,2023-01-25,TikTok,East,35-44,Other,Enterprise Plan,1
USR_01202,2023-10-26,Meta_Facebook,West,18-24,Female,One-Time Purchase,1
USR_01203,2023-12-13,Organic,North,55+,Other,Pro Plan,1
USR_01204,2023-05-08,Meta_Facebook,East,55+,Other,Enterprise Plan,0
USR_01205,2023-04-10,Meta_Facebook,South,18-24,Male,Pro Plan,1
USR_01206,2023-08-31,Meta_Facebook,West,25-34,Male,One-Time Purchase,1
USR_01207,2023-06-08,TikTok,South,25-34,Male,Enterprise Plan,0
USR_01208,2023-09-24,Meta_Facebook,Central,55+,Other,Enterprise Plan,0
USR_01209,2023-03-02,Meta_Facebook,Central,18-24,Male,Enterprise Plan,1
USR_01210,2023-06-26,Organic,North,35-44,Female,Basic Plan,0
USR_01211,2023-09-28,Email,Central,18-24,Male,Basic Plan,1
USR_01212,2023-01-21,Google_Search,South,18-24,Other,Pro Plan,0
USR_01213,2023-07-19,Google_Search,North,35-44,Female,One-Time Purchase,1
USR_01214,2023-06-21,Google_Search,North,18-24,Other,One-Time Purchase,1
USR_01215,2023-07-28,Meta_Facebook,Central,55+,Other,One-Time Purchase,0
USR_01216,2023-07-30,Meta_Facebook,Central,55+,Other,Enterprise Plan,1
USR_01217,2023-07-16,Google_Search,South,45-54,Male,Enterprise Plan,1
USR_01218,2023-03-09,Email,East,45-54,Male,Pro Plan,1
USR_01219,2023-08-26,Google_Search,South,25-34,Other,Basic Plan,0
USR_01220,2023-10-07,TikTok,East,55+,Other,Basic Plan,1
USR_01221,2023-10-01,Google_Search,South,25-34,Other,One-Time Purchase,1
USR_01222,2023-11-24,Google_Search,West,55+,Other,Basic Plan,0
USR_01223,2023-06-24,Organic,Central,55+,Other,Pro Plan,1
USR_01224,2023-09-21,Meta_Facebook,Central,55+,Female,One-Time Purchase,1
USR_01225,2023-09-12,Meta_Facebook,West,55+,Female,Basic Plan,0
USR_01226,2023-06-21,TikTok,West,25-34,Male,Enterprise Plan,1
USR_01227,2023-03-31,Google_Search,Central,18-24,Female,Enterprise Plan,1
USR_01228,2023-10-01,Email,South,45-54,Other,Enterprise Plan,1
USR_01229,2023-01-18,TikTok,South,55+,Other,Enterprise Plan,1
USR_01230,2023-06-22,TikTok,Central,35-44,Female,Basic Plan,0
USR_01231,2023-04-02,Meta_Facebook,Central,35-44,Female,One-Time Purchase,1
USR_01232,2023-08-25,Organic,Central,18-24,Male,One-Time Purchase,0
USR_01233,2023-12-06,Email,West,45-54,Other,Enterprise Plan,1
USR_01234,2023-11-10,Email,South,45-54,Male,Pro Plan,0
USR_01235,2023-04-24,Meta_Facebook,Central,35-44,Female,Enterprise Plan,1
USR_01236,2023-07-19,Meta_Facebook,Central,35-44,Female,One-Time Purchase,1
USR_01237,2023-07-17,TikTok,East,55+,Male,Enterprise Plan,0
USR_01238,2023-04-25,Google_Search,South,18-24,Other,Basic Plan,1
USR_01239,2023-02-27,Organic,Central,25-34,Female,Pro Plan,1
USR_01240,2023-05-18,Google_Search,North,55+,Other,Pro Plan,1
USR_01241,2023-04-20,Organic,West,55+,Other,Pro Plan,1
USR_01242,2023-02-25,Email,North,45-54,Other,Enterprise Plan,0
USR_01243,2023-03-04,TikTok,Central,35-44,Other,Basic Plan,1
USR_01244,2023-03-12,Email,Central,45-54,Other,One-Time Purchase,1
USR_01245,2023-06-22,TikTok,East,45-54,Female,Enterprise Plan,0
USR_01246,2023-01-14,Meta_Facebook,North,55+,Male,Basic Plan,0
USR_01247,2023-04-28,TikTok,South,45-54,Other,Pro Plan,1
USR_01248,2023-04-15,Organic,Central,25-34,Female,Basic Plan,1
USR_01249,2023-07-17,TikTok,Central,45-54,Other,Pro Plan,1
USR_01250,2023-08-14,Email,West,18-24,Female,Basic Plan,1
USR_01251,2023-05-28,Meta_Facebook,North,45-54,Female,Pro Plan,0
USR_01252,2023-03-06,Meta_Facebook,Central,18-24,Other,Basic Plan,1
USR_01253,2023-02-16,TikTok,South,35-44,Other,Enterprise Plan,1
USR_01254,2023-04-01,Meta_Facebook,East,18-24,Female,One-Time Purchase,1
USR_01255,2023-09-19,Organic,West,45-54,Other,Basic Plan,1
USR_01256,2023-11-27,Organic,South,25-34,Male,One-Time Purchase,1
USR_01257,2023-12-02,TikTok,South,55+,Female,Enterprise Plan,1
USR_01258,2023-11-11,Meta_Facebook,West,18-24,Male,Basic Plan,1
USR_01259,2023-05-01,TikTok,Central,45-54,Other,Pro Plan,1
USR_01260,2023-10-04,Meta_Facebook,East,25-34,Other,Enterprise Plan,1
USR_01261,2023-09-10,Meta_Facebook,South,18-24,Other,Enterprise Plan,1
USR_01262,2023-10-23,Organic,Central,25-34,Male,Pro Plan,1
USR_01263,2023-05-07,TikTok,West,45-54,Female,Basic Plan,1
USR_01264,2023-10-13,TikTok,South,25-34,Female,Pro Plan,1
USR_01265,2023-07-23,Google_Search,Central,35-44,Other,Pro Plan,1
USR_01266,2023-12-18,Organic,Central,18-24,Female,Enterprise Plan,0
USR_01267,2023-07-02,Meta_Facebook,South,25-34,Female,Basic Plan,1
USR_01268,2023-05-01,Organic,North,25-34,Male,Basic Plan,1
USR_01269,2023-10-20,Google_Search,North,25-34,Female,Pro Plan,0
USR_01270,2023-02-17,Email,South,45-54,Male,Enterprise Plan,1
USR_01271,2023-04-11,Google_Search,Central,45-54,Other,One-Time Purchase,1
USR_01272,2023-02-28,Meta_Facebook,West,18-24,Other,Pro Plan,1
USR_01273,2023-03-02,Organic,West,35-44,Female,Pro Plan,1
USR_01274,2023-01-17,Organic,South,35-44,Other,One-Time Purchase,0
USR_01275,2023-08-22,Email,Central,18-24,Male,Pro Plan,1
USR_01276,2023-10-23,Email,South,18-24,Female,Enterprise Plan,1
USR_01277,2023-07-07,Email,West,45-54,Female,Basic Plan,1
USR_01278,2023-03-07,TikTok,West,25-34,Female,Basic Plan,1
USR_01279,2023-05-22,Meta_Facebook,West,35-44,Female,Enterprise Plan,1
USR_01280,2023-05-13,Google_Search,South,45-54,Female,Pro Plan,1
USR_01281,2023-07-05,TikTok,South,25-34,Male,Pro Plan,1
USR_01282,2023-08-15,Google_Search,West,55+,Male,Basic Plan,1
USR_01283,2023-02-24,Email,East,45-54,Other,Pro Plan,1
USR_01284,2023-06-07,TikTok,North,45-54,Female,One-Time Purchase,1
USR_01285,2023-05-07,Email,West,45-54,Other,Pro Plan,0
USR_01286,2023-04-17,Google_Search,West,18-24,Male,Basic Plan,1
USR_01287,2023-03-17,TikTok,North,25-34,Other,Enterprise Plan,1
USR_01288,2023-04-28,Email,North,18-24,Female,Enterprise Plan,0
USR_01289,2023-06-03,Meta_Facebook,West,35-44,Female,Basic Plan,0
USR_01290,2023-04-15,Google_Search,Central,55+,Other,Enterprise Plan,1
USR_01291,2023-11-07,Organic,South,25-34,Other,Enterprise Plan,1
USR_01292,2023-01-13,Google_Search,North,35-44,Female,One-Time Purchase,1
USR_01293,2023-05-10,Google_Search,North,35-44,Female,Pro Plan,1
USR_01294,2023-12-29,Email,Central,18-24,Male,Enterprise Plan,0
USR_01295,2023-03-30,Google_Search,East,25-34,Other,Enterprise Plan,1
USR_01296,2023-07-22,TikTok,Central,45-54,Male,Pro Plan,0
USR_01297,2023-08-01,Organic,Central,45-54,Female,Basic Plan,1
USR_01298,2023-06-15,Organic,South,25-34,Male,Enterprise Plan,1
USR_01299,2023-12-04,Google_Search,East,45-54,Female,Basic Plan,1
USR_01300,2023-01-12,TikTok,Central,55+,Other,Basic Plan,1
USR_01301,2023-04-30,TikTok,West,35-44,Other,One-Time Purchase,0
USR_01302,2023-04-03,Meta_Facebook,West,18-24,Male,Enterprise Plan,1
USR_01303,2023-09-19,Organic,Central,25-34,Female,Pro Plan,0
USR_01304,2023-02-15,TikTok,West,25-34,Female,Enterprise Plan,1
USR_01305,2023-04-25,Email,West,25-34,Other,Basic Plan,1
USR_01306,2023-07-12,Organic,Central,25-34,Male,Enterprise Plan,0
USR_01307,2023-10-05,TikTok,South,35-44,Female,Pro Plan,1
USR_01308,2023-09-14,Meta_Facebook,Central,45-54,Male,One-Time Purchase,0
USR_01309,2023-03-19,TikTok,West,55+,Male,One-Time Purchase,0
USR_01310,2023-12-05,TikTok,South,45-54,Male,One-Time Purchase,1
USR_01311,2023-06-24,Meta_Facebook,South,35-44,Other,Enterprise Plan,1
USR_01312,2023-06-20,Google_Search,South,25-34,Male,Enterprise Plan,1
USR_01313,2023-08-08,Email,North,25-34,Other,Enterprise Plan,1
USR_01314,2023-11-01,TikTok,Central,35-44,Female,Basic Plan,1
USR_01315,2023-03-16,Google_Search,East,45-54,Female,One-Time Purchase,0
USR_01316,2023-11-15,Meta_Facebook,West,25-34,Male,Enterprise Plan,0
USR_01317,2023-05-08,TikTok,West,25-34,Other,Enterprise Plan,1
USR_01318,2023-11-03,Meta_Facebook,North,55+,Other,Enterprise Plan,1
USR_01319,2023-10-03,TikTok,West,25-34,Other,One-Time Purchase,1
USR_01320,2023-12-16,Email,Central,55+,Other,One-Time Purchase,1
USR_01321,2023-01-15,TikTok,West,55+,Male,Enterprise Plan,0
USR_01322,2023-11-21,Meta_Facebook,West,55+,Male,Enterprise Plan,1
USR_01323,2023-04-28,Google_Search,North,18-24,Female,Pro Plan,1
USR_01324,2023-05-09,TikTok,Central,18-24,Female,Basic Plan,1
USR_01325,2023-07-22,Organic,West,25-34,Male,Pro Plan,0
USR_01326,2023-03-26,Organic,North,18-24,Male,Basic Plan,1
USR_01327,2023-09-30,Google_Search,West,25-34,Other,Pro Plan,1
USR_01328,2023-03-16,Meta_Facebook,North,45-54,Female,Pro Plan,1
USR_01329,2023-11-11,Organic,Central,25-34,Female,One-Time Purchase,1
USR_01330,2023-11-27,Meta_Facebook,West,35-44,Female,Basic Plan,1
USR_01331,2023-09-01,Email,North,45-54,Other,Basic Plan,0
USR_01332,2023-05-11,Email,South,25-34,Other,One-Time Purchase,1
USR_01333,2023-10-07,TikTok,South,18-24,Female,Pro Plan,1
USR_01334,2023-12-25,Google_Search,Central,25-34,Male,One-Time Purchase,1
USR_01335,2023-06-26,Meta_Facebook,East,18-24,Male,Enterprise Plan,0
USR_01336,2023-04-22,Organic,Central,55+,Other,Basic Plan,1
USR_01337,2023-12-05,Email,Central,35-44,Female,One-Time Purchase,0
USR_01338,2023-11-03,TikTok,West,45-54,Female,Pro Plan,1
USR_01339,2023-03-25,TikTok,South,25-34,Other,Basic Plan,1
USR_01340,2023-09-21,Google_Search,Central,45-54,Female,Pro Plan,1
USR_01341,2023-08-11,Organic,North,55+,Female,Basic Plan,1
USR_01342,2023-10-13,Organic,West,45-54,Female,Basic Plan,0
USR_01343,2023-05-28,Google_Search,South,25-34,Other,Enterprise Plan,1
USR_01344,2023-09-05,Email,West,35-44,Male,Pro Plan,1
USR_01345,2023-08-13,Google_Search,East,45-54,Male,Basic Plan,0
USR_01346,2023-05-18,Google_Search,North,55+,Female,One-Time Purchase,1
USR_01347,2023-02-16,Meta_Facebook,East,45-54,Female,One-Time Purchase,1
USR_01348,2023-10-30,Email,Central,18-24,Female,Basic Plan,1
USR_01349,2023-07-27,Meta_Facebook,West,55+,Female,Basic Plan,0
USR_01350,2023-02-07,Email,North,35-44,Female,One-Time Purchase,0
USR_01351,2023-03-09,Organic,East,45-54,Male,Pro Plan,0
USR_01352,2023-10-20,Email,South,18-24,Male,One-Time Purchase,0
USR_01353,2023-09-07,Email,West,25-34,Other,Basic Plan,1
USR_01354,2023-10-28,Google_Search,West,25-34,Female,Enterprise Plan,1
USR_01355,2023-02-23,TikTok,East,55+,Male,Enterprise Plan,1
USR_01356,2023-01-28,Organic,South,45-54,Other,Pro Plan,1
USR_01357,2023-11-09,Email,East,45-54,Female,Basic Plan,1
USR_01358,2023-04-04,Meta_Facebook,East,45-54,Male,Pro Plan,1
USR_01359,2023-07-11,Google_Search,West,35-44,Male,Basic Plan,0
USR_01360,2023-02-25,Google_Search,East,18-24,Other,One-Time Purchase,0
USR_01361,2023-08-14,Google_Search,Central,18-24,Female,Pro Plan,0
USR_01362,2023-10-21,Email,Central,45-54,Other,Enterprise Plan,1
USR_01363,2023-09-21,Meta_Facebook,West,25-34,Male,Enterprise Plan,0
USR_01364,2023-12-17,Meta_Facebook,North,45-54,Female,Enterprise Plan,0
USR_01365,2023-05-20,TikTok,West,55+,Female,One-Time Purchase,1
USR_01366,2023-05-09,Email,Central,25-34,Female,Enterprise Plan,1
USR_01367,2023-11-19,Email,West,18-24,Male,Basic Plan,1
USR_01368,2023-07-21,Email,West,25-34,Other,Enterprise Plan,1
USR_01369,2023-11-14,Email,South,25-34,Female,Enterprise Plan,1
USR_01370,2023-12-08,Meta_Facebook,South,18-24,Female,Enterprise Plan,1
USR_01371,2023-12-27,Meta_Facebook,South,18-24,Other,Basic Plan,1
USR_01372,2023-04-29,Google_Search,North,55+,Other,One-Time Purchase,1
USR_01373,2023-06-05,Google_Search,South,55+,Male,Basic Plan,0
USR_01374,2023-11-11,Google_Search,South,18-24,Other,Pro Plan,1
USR_01375,2023-06-24,Meta_Facebook,North,45-54,Male,One-Time Purchase,0
USR_01376,2023-01-07,Google_Search,West,45-54,Male,Basic Plan,1
USR_01377,2023-04-22,Meta_Facebook,Central,25-34,Male,Enterprise Plan,0
USR_01378,2023-03-08,Organic,South,45-54,Other,Basic Plan,1
USR_01379,2023-12-05,TikTok,South,18-24,Female,Pro Plan,1
USR_01380,2023-11-26,Organic,North,18-24,Female,Pro Plan,1
USR_01381,2023-03-11,TikTok,North,25-34,Female,Enterprise Plan,1
USR_01382,2023-10-06,Organic,East,45-54,Other,Basic Plan,0
USR_01383,2023-12-22,Meta_Facebook,West,45-54,Other,Enterprise Plan,1
USR_01384,2023-12-22,TikTok,South,35-44,Female,One-Time Purchase,1
USR_01385,2023-04-26,TikTok,North,18-24,Female,Pro Plan,1
USR_01386,2023-03-29,Google_Search,East,18-24,Male,One-Time Purchase,1
USR_01387,2023-06-20,TikTok,Central,18-24,Other,Enterprise Plan,0
USR_01388,2023-02-18,Organic,Central,18-24,Male,Basic Plan,0
USR_01389,2023-10-01,TikTok,South,55+,Other,One-Time Purchase,1
USR_01390,2023-09-18,Email,East,18-24,Other,Basic Plan,1
USR_01391,2023-09-26,Google_Search,North,18-24,Female,Enterprise Plan,1
USR_01392,2023-11-18,Google_Search,South,25-34,Female,Pro Plan,1
USR_01393,2023-03-18,Meta_Facebook,South,55+,Female,One-Time Purchase,1
USR_01394,2023-12-16,Google_Search,East,25-34,Other,One-Time Purchase,1
USR_01395,2023-04-25,Meta_Facebook,North,18-24,Male,Pro Plan,1
USR_01396,2023-12-18,Google_Search,West,25-34,Other,One-Time Purchase,0
USR_01397,2023-07-20,Meta_Facebook,South,35-44,Other,Pro Plan,0
USR_01398,2023-07-21,Organic,North,35-44,Other,Pro Plan,0
USR_01399,2023-07-05,Email,North,35-44,Other,Enterprise Plan,1
USR_01400,2023-04-26,TikTok,West,55+,Female,Basic Plan,1
USR_01401,2023-10-12,Email,East,55+,Other,Basic Plan,0
USR_01402,2023-11-01,TikTok,North,35-44,Female,Pro Plan,1
USR_01403,2023-10-20,Organic,East,35-44,Male,Pro Plan,0
USR_01404,2023-04-06,Email,North,55+,Other,Pro Plan,1
USR_01405,2023-10-16,Email,West,25-34,Male,One-Time Purchase,1
USR_01406,2023-05-19,Organic,West,18-24,Female,Basic Plan,1
USR_01407,2023-11-13,Email,Central,18-24,Female,Enterprise Plan,1
USR_01408,2023-07-10,TikTok,West,45-54,Female,Enterprise Plan,1
USR_01409,2023-05-17,Meta_Facebook,West,35-44,Male,Enterprise Plan,1
USR_01410,2023-05-07,Meta_Facebook,West,25-34,Female,Enterprise Plan,1
USR_01411,2023-12-15,Google_Search,North,45-54,Female,One-Time Purchase,0
USR_01412,2023-03-22,Meta_Facebook,East,55+,Other,Pro Plan,0
USR_01413,2023-12-13,Google_Search,Central,45-54,Other,Enterprise Plan,1
USR_01414,2023-02-27,Email,North,45-54,Male,Enterprise Plan,1
USR_01415,2023-01-13,Email,East,35-44,Female,Basic Plan,1
USR_01416,2023-04-02,Meta_Facebook,North,45-54,Female,Pro Plan,1
USR_01417,2023-09-28,Google_Search,West,35-44,Other,Basic Plan,1
USR_01418,2023-04-06,TikTok,West,55+,Other,Enterprise Plan,0
USR_01419,2023-03-17,Meta_Facebook,South,55+,Other,Pro Plan,1
USR_01420,2023-04-26,Meta_Facebook,South,35-44,Female,One-Time Purchase,1
USR_01421,2023-09-12,Google_Search,Central,55+,Male,Pro Plan,1
USR_01422,2023-04-04,Google_Search,West,35-44,Other,Enterprise Plan,0
USR_01423,2023-03-20,Meta_Facebook,South,25-34,Female,Basic Plan,1
USR_01424,2023-06-27,TikTok,Central,35-44,Female,Pro Plan,1
USR_01425,2023-11-22,Organic,South,35-44,Female,Basic Plan,1
USR_01426,2023-10-14,Email,North,55+,Other,Pro Plan,0
USR_01427,2023-08-31,Email,West,25-34,Male,Enterprise Plan,1
USR_01428,2023-07-08,Google_Search,West,35-44,Male,Basic Plan,1
USR_01429,2023-01-10,Email,South,25-34,Female,Pro Plan,1
USR_01430,2023-08-09,TikTok,West,18-24,Male,One-Time Purchase,1
USR_01431,2023-04-05,Meta_Facebook,West,18-24,Other,Basic Plan,1
USR_01432,2023-11-20,TikTok,East,18-24,Other,Basic Plan,1
USR_01433,2023-05-20,Email,Central,45-54,Other,Enterprise Plan,0
USR_01434,2023-06-02,TikTok,West,55+,Other,Enterprise Plan,1
USR_01435,2023-08-07,Google_Search,East,55+,Male,Basic Plan,1
USR_01436,2023-08-26,Organic,North,18-24,Male,Enterprise Plan,1
USR_01437,2023-07-08,Email,North,55+,Female,Pro Plan,1
USR_01438,2023-10-19,Email,Central,55+,Other,Enterprise Plan,1
USR_01439,2023-02-07,Email,Central,18-24,Other,One-Time Purchase,0
USR_01440,2023-10-22,Email,West,25-34,Other,Basic Plan,1
USR_01441,2023-09-02,Meta_Facebook,Central,55+,Male,Basic Plan,1
USR_01442,2023-10-27,Meta_Facebook,South,25-34,Male,Pro Plan,0
USR_01443,2023-08-10,Email,West,35-44,Male,Pro Plan,1
USR_01444,2023-08-25,Email,West,55+,Female,One-Time Purchase,1
USR_01445,2023-10-12,Organic,North,18-24,Female,Basic Plan,1
USR_01446,2023-10-09,Email,North,35-44,Other,Enterprise Plan,1
USR_01447,2023-03-11,Google_Search,South,55+,Other,Enterprise Plan,0
USR_01448,2023-01-10,Email,South,55+,Male,One-Time Purchase,1
USR_01449,2023-10-04,Google_Search,North,18-24,Female,Pro Plan,0
USR_01450,2023-04-07,Google_Search,East,35-44,Other,Enterprise Plan,1
USR_01451,2023-03-23,Meta_Facebook,South,45-54,Female,Pro Plan,0
USR_01452,2023-02-04,Google_Search,West,18-24,Female,Enterprise Plan,1
USR_01453,2023-11-09,TikTok,East,55+,Male,Pro Plan,0
USR_01454,2023-05-13,Organic,South,18-24,Female,Basic Plan,1
USR_01455,2023-12-05,TikTok,West,45-54,Male,One-Time Purchase,1
USR_01456,2023-11-24,TikTok,South,35-44,Female,Pro Plan,1
USR_01457,2023-06-25,Organic,West,45-54,Male,Enterprise Plan,0
USR_01458,2023-05-30,Google_Search,South,35-44,Other,Enterprise Plan,1
USR_01459,2023-04-23,TikTok,West,35-44,Female,Pro Plan,1
USR_01460,2023-07-15,Meta_Facebook,South,55+,Male,Pro Plan,0
USR_01461,2023-08-15,Google_Search,East,45-54,Female,Enterprise Plan,0
USR_01462,2023-11-11,Organic,Central,55+,Other,Basic Plan,0
USR_01463,2023-11-03,Email,West,45-54,Female,Enterprise Plan,1
USR_01464,2023-03-22,Meta_Facebook,Central,35-44,Female,Basic Plan,1
USR_01465,2023-06-11,TikTok,West,45-54,Female,One-Time Purchase,1
USR_01466,2023-04-10,Meta_Facebook,North,25-34,Female,Basic Plan,1
USR_01467,2023-06-02,Google_Search,North,18-24,Other,Enterprise Plan,1
USR_01468,2023-03-10,Google_Search,North,55+,Other,Pro Plan,1
USR_01469,2023-05-25,Organic,East,45-54,Male,One-Time Purchase,1
USR_01470,2023-04-02,Google_Search,South,55+,Female,Basic Plan,1
USR_01471,2023-09-30,Meta_Facebook,North,45-54,Female,One-Time Purchase,1
USR_01472,2023-05-23,TikTok,Central,55+,Male,Pro Plan,1
USR_01473,2023-12-19,Meta_Facebook,North,45-54,Male,Basic Plan,1
USR_01474,2023-10-04,Email,South,18-24,Male,Pro Plan,1
USR_01475,2023-10-11,Meta_Facebook,West,55+,Female,Basic Plan,1
USR_01476,2023-04-16,TikTok,Central,45-54,Other,Pro Plan,1
USR_01477,2023-02-23,Meta_Facebook,West,45-54,Other,Basic Plan,1
USR_01478,2023-04-13,Meta_Facebook,Central,45-54,Male,Basic Plan,1
USR_01479,2023-08-25,TikTok,North,35-44,Female,Enterprise Plan,0
USR_01480,2023-09-04,Organic,West,25-34,Other,Basic Plan,1
USR_01481,2023-11-15,Meta_Facebook,West,25-34,Male,One-Time Purchase,0
USR_01482,2023-08-03,TikTok,Central,18-24,Other,Enterprise Plan,0
USR_01483,2023-03-19,Organic,West,35-44,Other,One-Time Purchase,1
USR_01484,2023-03-12,Email,West,55+,Male,Enterprise Plan,1
USR_01485,2023-03-11,TikTok,Central,25-34,Male,One-Time Purchase,0
USR_01486,2023-07-30,Organic,Central,18-24,Male,Basic Plan,1
USR_01487,2023-05-05,Email,West,45-54,Other,Pro Plan,1
USR_01488,2023-05-30,TikTok,Central,25-34,Male,Enterprise Plan,1
USR_01489,2023-03-27,TikTok,West,25-34,Female,Enterprise Plan,1
USR_01490,2023-03-25,Organic,South,45-54,Male,Basic Plan,0
