transaction_id,user_id,purchase_date,amount_inr,product,status,acquisition_channel,region,device,cohort_month,month
TXN_841632,USR_01540,2023-03-04,5330.42,Enterprise Plan,completed,Meta_Facebook,South,tablet,2023-02,2023-03
TXN_918710,USR_01541,2023-09-11,1738.34,Pro Plan,completed,TikTok,East,mobile,2023-09,2023-09
TXN_251202,USR_01542,2023-01-31,976.38,Basic Plan,completed,TikTok,West,desktop,2023-01,2023-01
TXN_702235,USR_01543,2023-01-15,2615.61,Pro Plan,completed,TikTok,Central,desktop,2023-01,2023-01
TXN_982882,USR_01543,2023-02-17,5389.64,Enterprise Plan,completed,TikTok,Central,desktop,2023-01,2023-02
TXN_256562,USR_01544,2023-09-27,1574.39,Pro Plan,completed,Organic,North,tablet,2023-09,2023-09
TXN_916878,USR_01544,2023-11-11,1583.14,Pro Plan,completed,Organic,North,mobile,2023-09,2023-11
TXN_529150,USR_01545,2023-05-02,784.62,Basic Plan,completed,Organic,West,tablet,2023-05,2023-05
TXN_786134,USR_01546,2023-08-25,593.75,Basic Plan,completed,Meta_Facebook,Central,desktop,2023-08,2023-08
TXN_693883,USR_01546,2023-09-24,601.1,Basic Plan,completed,Meta_Facebook,Central,mobile,2023-08,2023-09
TXN_431573,USR_01547,2023-02-08,1678.93,Pro Plan,completed,Organic,West,tablet,2023-02,2023-02
TXN_576879,USR_01548,2023-02-27,735.98,Basic Plan,completed,Organic,North,desktop,2023-02,2023-02
TXN_965130,USR_01548,2023-04-07,990.63,Basic Plan,completed,Organic,North,mobile,2023-02,2023-04
TXN_197352,USR_01548,2023-05-16,1774.5,Pro Plan,completed,Organic,North,tablet,2023-02,2023-05
TXN_936591,USR_01550,2023-12-07,8708.54,Enterprise Plan,completed,Google_Search,Central,desktop,2023-12,2023-12
TXN_541100,USR_01550,2024-01-07,603.12,Basic Plan,completed,Google_Search,Central,tablet,2023-12,2024-01
TXN_593171,USR_01550,2024-03-07,611.32,Basic Plan,completed,Google_Search,Central,desktop,2023-12,2024-03
TXN_967341,USR_01551,2023-11-05,1904.52,Pro Plan,completed,Email,Central,tablet,2023-11,2023-11
TXN_210906,USR_01552,2023-07-03,690.13,Basic Plan,completed,TikTok,Central,mobile,2023-07,2023-07
TXN_624497,USR_01554,2023-10-30,4994.9,One-Time Purchase,completed,Organic,East,tablet,2023-10,2023-10
TXN_392135,USR_01557,2023-04-14,2677.13,Pro Plan,completed,Organic,Central,tablet,2023-04,2023-04
TXN_628660,USR_01557,2023-05-21,7244.24,Enterprise Plan,completed,Organic,Central,mobile,2023-04,2023-05
TXN_296599,USR_01557,2023-06-17,1796.24,One-Time Purchase,completed,Organic,Central,mobile,2023-04,2023-06
TXN_119056,USR_01559,2023-07-03,1501.97,Pro Plan,completed,Email,North,tablet,2023-07,2023-07
TXN_575463,USR_01559,2023-08-25,8717.88,Enterprise Plan,completed,Email,North,mobile,2023-07,2023-08
TXN_124266,USR_01559,2023-11-15,702.1,Basic Plan,completed,Email,North,tablet,2023-07,2023-11
TXN_311331,USR_01560,2023-02-17,1707.3,Pro Plan,completed,Organic,Central,desktop,2023-02,2023-02
TXN_356842,USR_01562,2023-10-06,4998.88,One-Time Purchase,completed,Google_Search,Central,mobile,2023-10,2023-10
TXN_555671,USR_01562,2023-10-29,8420.48,Enterprise Plan,completed,Google_Search,Central,mobile,2023-10,2023-10
TXN_766812,USR_01564,2023-06-18,2958.17,Pro Plan,completed,TikTok,South,desktop,2023-06,2023-06
TXN_391225,USR_01564,2023-07-08,1984.91,Pro Plan,completed,TikTok,South,desktop,2023-06,2023-07
TXN_563068,USR_01564,2023-09-28,9315.15,Enterprise Plan,completed,TikTok,South,mobile,2023-06,2023-09
TXN_621017,USR_01566,2023-03-18,7502.99,Enterprise Plan,completed,Organic,South,desktop,2023-03,2023-03
TXN_768124,USR_01567,2023-12-19,2683.5,Pro Plan,completed,Email,South,mobile,2023-12,2023-12
TXN_118241,USR_01567,2024-02-03,2015.66,Pro Plan,completed,Email,South,mobile,2023-12,2024-02
TXN_758864,USR_01567,2024-04-22,842.31,Basic Plan,completed,Email,South,mobile,2023-12,2024-04
TXN_163787,USR_01568,2023-06-27,836.78,One-Time Purchase,completed,TikTok,North,desktop,2023-06,2023-06
TXN_124674,USR_01568,2023-08-24,631.25,Basic Plan,completed,TikTok,North,mobile,2023-06,2023-08
TXN_190875,USR_01568,2023-09-18,2282.56,Pro Plan,completed,TikTok,North,mobile,2023-06,2023-09
TXN_130791,USR_01569,2023-03-31,674.42,Basic Plan,completed,Meta_Facebook,South,tablet,2023-03,2023-03
TXN_954481,USR_01570,2023-07-11,3830.72,One-Time Purchase,completed,Google_Search,West,tablet,2023-07,2023-07
TXN_786913,USR_01570,2023-08-16,984.32,Basic Plan,completed,Google_Search,West,mobile,2023-07,2023-08
TXN_449067,USR_01571,2023-08-03,552.54,Basic Plan,completed,Meta_Facebook,East,mobile,2023-08,2023-08
TXN_615708,USR_01571,2023-08-23,2945.06,Pro Plan,completed,Meta_Facebook,East,mobile,2023-08,2023-08
TXN_660734,USR_01571,2023-09-28,689.45,One-Time Purchase,completed,Meta_Facebook,East,mobile,2023-08,2023-09
TXN_634131,USR_01572,2023-02-21,2428.4,One-Time Purchase,completed,Meta_Facebook,West,desktop,2023-02,2023-02
TXN_751586,USR_01573,2023-07-18,1913.09,Pro Plan,completed,Email,West,desktop,2023-07,2023-07
TXN_794567,USR_01574,2023-08-15,2494.28,One-Time Purchase,completed,TikTok,East,mobile,2023-08,2023-08
TXN_532832,USR_01574,2023-10-11,2041.41,Pro Plan,completed,TikTok,East,mobile,2023-08,2023-10
TXN_231652,USR_01574,2023-12-02,4968.08,One-Time Purchase,completed,TikTok,East,mobile,2023-08,2023-12
TXN_674288,USR_01575,2023-04-18,4428.91,One-Time Purchase,completed,Email,North,mobile,2023-04,2023-04
TXN_984449,USR_01575,2023-05-15,8952.15,Enterprise Plan,completed,Email,North,desktop,2023-04,2023-05
TXN_791981,USR_01576,2023-07-02,1524.79,Pro Plan,completed,Meta_Facebook,East,tablet,2023-07,2023-07
TXN_464187,USR_01579,2023-10-02,9329.86,Enterprise Plan,completed,Google_Search,West,mobile,2023-10,2023-10
TXN_153433,USR_01580,2023-05-05,558.23,Basic Plan,completed,Google_Search,South,desktop,2023-05,2023-05
TXN_832815,USR_01581,2023-11-19,600.32,Basic Plan,completed,Organic,North,mobile,2023-11,2023-11
TXN_134009,USR_01582,2023-10-09,543.73,Basic Plan,completed,TikTok,Central,mobile,2023-10,2023-10
TXN_263145,USR_01584,2023-08-27,941.31,Basic Plan,completed,TikTok,West,desktop,2023-08,2023-08
TXN_986467,USR_01585,2023-12-17,789.92,Basic Plan,completed,TikTok,North,tablet,2023-12,2023-12
TXN_457277,USR_01586,2023-06-18,602.02,Basic Plan,completed,Email,North,mobile,2023-06,2023-06
TXN_685222,USR_01586,2023-07-29,510.32,Basic Plan,completed,Email,North,tablet,2023-06,2023-07
TXN_727828,USR_01587,2023-12-13,945.73,One-Time Purchase,completed,Organic,Central,mobile,2023-12,2023-12
TXN_912535,USR_01589,2023-08-29,1480.18,One-Time Purchase,completed,Meta_Facebook,South,mobile,2023-08,2023-08
TXN_569142,USR_01589,2023-10-22,9186.51,Enterprise Plan,completed,Meta_Facebook,South,desktop,2023-08,2023-10
TXN_624813,USR_01590,2023-01-04,8920.89,Enterprise Plan,completed,Meta_Facebook,East,mobile,2023-01,2023-01
TXN_323647,USR_01591,2023-01-08,2696.6,Pro Plan,completed,Meta_Facebook,East,desktop,2023-01,2023-01
TXN_927685,USR_01591,2023-02-08,694.35,Basic Plan,completed,Meta_Facebook,East,desktop,2023-01,2023-02
TXN_120890,USR_01592,2023-07-15,6991.05,Enterprise Plan,completed,TikTok,East,desktop,2023-07,2023-07
TXN_830838,USR_01593,2023-07-02,2366.1,Pro Plan,completed,Google_Search,West,tablet,2023-07,2023-07
TXN_412676,USR_01593,2023-07-31,866.9,Basic Plan,completed,Google_Search,West,mobile,2023-07,2023-07
TXN_148675,USR_01594,2023-07-18,607.79,Basic Plan,completed,Google_Search,North,tablet,2023-07,2023-07
TXN_668149,USR_01595,2023-03-22,2365.83,Pro Plan,completed,Email,South,desktop,2023-03,2023-03
TXN_874467,USR_01595,2023-05-13,504.11,Basic Plan,completed,Email,South,desktop,2023-03,2023-05
TXN_486191,USR_01596,2023-11-04,1569.28,Pro Plan,completed,Google_Search,North,mobile,2023-11,2023-11
TXN_198012,USR_01597,2023-05-06,1963.79,Pro Plan,completed,Meta_Facebook,Central,mobile,2023-05,2023-05
TXN_622892,USR_01597,2023-06-15,939.23,Basic Plan,completed,Meta_Facebook,Central,desktop,2023-05,2023-06
TXN_678614,USR_01598,2023-03-21,659.03,Basic Plan,completed,Organic,Central,desktop,2023-03,2023-03
TXN_946389,USR_01599,2023-02-26,4564.75,One-Time Purchase,completed,Meta_Facebook,Central,mobile,2023-02,2023-02
TXN_631302,USR_01599,2023-03-26,8824.38,Enterprise Plan,completed,Meta_Facebook,Central,mobile,2023-02,2023-03
TXN_260965,USR_01600,2023-08-21,2600.53,Pro Plan,completed,Email,East,desktop,2023-08,2023-08
TXN_167798,USR_01601,2023-07-09,963.33,One-Time Purchase,completed,Email,West,desktop,2023-07,2023-07
TXN_327030,USR_01602,2023-05-15,3422.52,One-Time Purchase,completed,Organic,Central,mobile,2023-05,2023-05
TXN_563785,USR_01602,2023-07-05,2294.11,Pro Plan,completed,Organic,Central,desktop,2023-05,2023-07
TXN_566951,USR_01604,2023-08-12,1477.16,One-Time Purchase,completed,TikTok,West,tablet,2023-08,2023-08
TXN_736885,USR_01606,2023-07-03,3692.57,One-Time Purchase,completed,TikTok,South,mobile,2023-07,2023-07
TXN_914231,USR_01608,2023-10-23,2315.6,One-Time Purchase,completed,Organic,North,mobile,2023-10,2023-10
TXN_872533,USR_01608,2023-12-02,7056.47,Enterprise Plan,completed,Organic,North,desktop,2023-10,2023-12
TXN_715195,USR_01609,2023-08-26,5792.93,Enterprise Plan,completed,Organic,East,tablet,2023-08,2023-08
TXN_600020,USR_01609,2023-09-16,5734.81,Enterprise Plan,completed,Organic,East,mobile,2023-08,2023-09
TXN_774721,USR_01610,2023-03-08,852.08,Basic Plan,completed,Organic,South,mobile,2023-03,2023-03
TXN_782883,USR_01610,2023-04-27,916.96,Basic Plan,completed,Organic,South,desktop,2023-03,2023-04
TXN_746749,USR_01611,2023-09-09,888.72,Basic Plan,completed,Google_Search,West,tablet,2023-09,2023-09
TXN_705158,USR_01611,2023-10-22,9184.75,Enterprise Plan,completed,Google_Search,West,tablet,2023-09,2023-10
TXN_706690,USR_01611,2023-11-25,2909.0,Pro Plan,completed,Google_Search,West,mobile,2023-09,2023-11
TXN_381686,USR_01612,2023-06-11,5920.92,Enterprise Plan,completed,TikTok,South,desktop,2023-06,2023-06
TXN_587119,USR_01612,2023-07-05,933.18,Basic Plan,completed,TikTok,South,mobile,2023-06,2023-07
TXN_459067,USR_01613,2023-04-21,4468.34,One-Time Purchase,completed,Google_Search,West,tablet,2023-04,2023-04
TXN_292455,USR_01614,2023-05-30,2118.9,Pro Plan,completed,TikTok,South,desktop,2023-05,2023-05
TXN_267677,USR_01614,2023-07-06,2778.22,Pro Plan,completed,TikTok,South,tablet,2023-05,2023-07
TXN_877448,USR_01615,2023-08-10,2935.85,Pro Plan,completed,Meta_Facebook,Central,desktop,2023-08,2023-08
TXN_233400,USR_01616,2023-07-26,2606.24,Pro Plan,completed,Email,North,desktop,2023-07,2023-07
TXN_962187,USR_01617,2023-09-10,2841.21,Pro Plan,completed,Meta_Facebook,Central,desktop,2023-09,2023-09
TXN_964092,USR_01618,2023-01-31,2156.12,One-Time Purchase,completed,Meta_Facebook,West,mobile,2023-01,2023-01
TXN_797415,USR_01620,2023-09-11,1565.89,Pro Plan,completed,Email,West,tablet,2023-09,2023-09
TXN_489444,USR_01621,2023-02-22,1778.26,Pro Plan,completed,TikTok,South,desktop,2023-02,2023-02
TXN_713187,USR_01622,2023-05-02,7710.07,Enterprise Plan,completed,TikTok,North,mobile,2023-05,2023-05
TXN_356564,USR_01623,2023-06-28,1508.84,Pro Plan,completed,Meta_Facebook,South,desktop,2023-06,2023-06
TXN_460765,USR_01623,2023-07-22,9528.34,Enterprise Plan,completed,Meta_Facebook,South,mobile,2023-06,2023-07
TXN_709112,USR_01624,2023-04-26,612.02,Basic Plan,completed,Email,East,tablet,2023-04,2023-04
TXN_408850,USR_01625,2023-05-26,1788.12,Pro Plan,completed,Meta_Facebook,Central,mobile,2023-05,2023-05
TXN_269546,USR_01627,2023-11-27,8762.29,Enterprise Plan,completed,Meta_Facebook,North,tablet,2023-11,2023-11
TXN_428263,USR_01627,2023-12-20,8755.78,Enterprise Plan,completed,Meta_Facebook,North,tablet,2023-11,2023-12
TXN_604493,USR_01628,2023-01-29,2186.0,One-Time Purchase,completed,Google_Search,South,desktop,2023-01,2023-01
TXN_772050,USR_01629,2023-05-23,1155.59,One-Time Purchase,completed,Meta_Facebook,North,mobile,2023-05,2023-05
TXN_514736,USR_01630,2023-10-17,791.98,Basic Plan,completed,Meta_Facebook,West,desktop,2023-10,2023-10
TXN_996501,USR_01631,2023-02-21,901.11,One-Time Purchase,completed,Organic,East,desktop,2023-02,2023-02
TXN_248758,USR_01631,2023-04-12,1482.81,One-Time Purchase,completed,Organic,East,tablet,2023-02,2023-04
TXN_165844,USR_01633,2023-06-11,1748.32,Pro Plan,completed,Meta_Facebook,East,desktop,2023-06,2023-06
TXN_320079,USR_01634,2023-12-20,657.9,Basic Plan,completed,Meta_Facebook,East,tablet,2023-12,2023-12
TXN_492546,USR_01635,2023-09-06,7329.69,Enterprise Plan,completed,TikTok,West,tablet,2023-09,2023-09
TXN_616643,USR_01637,2023-10-30,2614.4,One-Time Purchase,completed,Meta_Facebook,North,tablet,2023-10,2023-10
TXN_747507,USR_01638,2023-04-12,1964.16,One-Time Purchase,completed,Meta_Facebook,South,mobile,2023-04,2023-04
TXN_160114,USR_01638,2023-05-12,9799.18,Enterprise Plan,completed,Meta_Facebook,South,tablet,2023-04,2023-05
TXN_833448,USR_01639,2023-07-03,2957.99,Pro Plan,completed,TikTok,Central,desktop,2023-07,2023-07
TXN_918035,USR_01639,2023-10-11,2042.62,Pro Plan,completed,TikTok,Central,tablet,2023-07,2023-10
TXN_109041,USR_01640,2023-02-11,1757.92,Pro Plan,completed,TikTok,West,mobile,2023-02,2023-02
TXN_568946,USR_01640,2023-04-06,1088.61,One-Time Purchase,completed,TikTok,West,mobile,2023-02,2023-04
TXN_931435,USR_01641,2023-10-29,924.54,Basic Plan,completed,Email,South,mobile,2023-10,2023-10
TXN_734896,USR_01642,2023-05-06,2390.03,Pro Plan,completed,Email,North,tablet,2023-05,2023-05
TXN_517859,USR_01642,2023-06-21,485.86,One-Time Purchase,completed,Email,North,mobile,2023-05,2023-06
TXN_600395,USR_01643,2023-06-25,1211.76,One-Time Purchase,completed,Google_Search,Central,desktop,2023-06,2023-06
TXN_873140,USR_01643,2023-07-17,2420.78,Pro Plan,completed,Google_Search,Central,mobile,2023-06,2023-07
TXN_435933,USR_01644,2023-08-03,2582.51,One-Time Purchase,completed,Google_Search,Central,desktop,2023-08,2023-08
TXN_597026,USR_01644,2023-09-09,4204.48,One-Time Purchase,completed,Google_Search,Central,desktop,2023-08,2023-09
TXN_585520,USR_01645,2023-04-22,785.22,Basic Plan,completed,TikTok,East,mobile,2023-04,2023-04
TXN_113034,USR_01646,2023-05-10,2678.75,Pro Plan,completed,Email,West,tablet,2023-05,2023-05
TXN_850168,USR_01647,2023-11-13,1707.45,One-Time Purchase,completed,Email,East,mobile,2023-11,2023-11
TXN_888583,USR_01648,2023-04-02,7382.04,Enterprise Plan,completed,Organic,West,mobile,2023-04,2023-04
TXN_958562,USR_01649,2023-04-17,2434.51,Pro Plan,completed,Email,Central,desktop,2023-04,2023-04
TXN_976497,USR_01650,2023-08-31,391.93,One-Time Purchase,completed,Email,East,desktop,2023-08,2023-08
TXN_687582,USR_01651,2023-04-07,940.1,Basic Plan,completed,Meta_Facebook,East,mobile,2023-04,2023-04
TXN_276389,USR_01651,2023-05-25,5387.85,Enterprise Plan,completed,Meta_Facebook,East,mobile,2023-04,2023-05
TXN_910246,USR_01652,2023-10-21,2037.4,Pro Plan,completed,Email,West,tablet,2023-10,2023-10
TXN_394517,USR_01653,2023-07-09,2928.24,One-Time Purchase,completed,Meta_Facebook,West,tablet,2023-07,2023-07
TXN_166290,USR_01653,2023-08-27,3748.53,One-Time Purchase,completed,Meta_Facebook,West,tablet,2023-07,2023-08
TXN_605108,USR_01654,2023-01-02,8128.11,Enterprise Plan,completed,TikTok,East,tablet,2023-01,2023-01
TXN_436893,USR_01654,2023-02-08,3711.73,One-Time Purchase,completed,TikTok,East,tablet,2023-01,2023-02
TXN_600124,USR_01654,2023-04-07,789.78,Basic Plan,completed,TikTok,East,tablet,2023-01,2023-04
TXN_987546,USR_01654,2023-05-01,533.58,One-Time Purchase,completed,TikTok,East,tablet,2023-01,2023-05
TXN_668571,USR_01655,2023-12-25,3719.38,One-Time Purchase,completed,Organic,North,desktop,2023-12,2023-12
TXN_680337,USR_01656,2023-05-12,3847.59,One-Time Purchase,completed,Organic,West,mobile,2023-05,2023-05
TXN_574807,USR_01657,2023-12-22,968.19,Basic Plan,completed,Google_Search,Central,desktop,2023-12,2023-12
TXN_781377,USR_01658,2023-02-26,5204.05,Enterprise Plan,completed,Google_Search,Central,tablet,2023-02,2023-02
TXN_134882,USR_01658,2023-04-11,2044.01,Pro Plan,completed,Google_Search,Central,desktop,2023-02,2023-04
TXN_720903,USR_01658,2023-05-03,2165.31,Pro Plan,completed,Google_Search,Central,tablet,2023-02,2023-05
TXN_798217,USR_01658,2023-06-07,2569.32,One-Time Purchase,completed,Google_Search,Central,mobile,2023-02,2023-06
TXN_530243,USR_01659,2023-08-30,2601.34,Pro Plan,completed,Google_Search,Central,desktop,2023-08,2023-08
TXN_315936,USR_01664,2023-10-15,438.78,One-Time Purchase,completed,Organic,North,mobile,2023-10,2023-10
TXN_539017,USR_01666,2023-09-18,862.99,One-Time Purchase,completed,TikTok,North,tablet,2023-09,2023-09
TXN_659827,USR_01667,2023-04-15,3765.43,One-Time Purchase,completed,Meta_Facebook,West,desktop,2023-04,2023-04
TXN_371018,USR_01670,2023-11-03,1191.3,One-Time Purchase,completed,Meta_Facebook,North,tablet,2023-11,2023-11
TXN_599073,USR_01672,2023-03-09,3940.14,One-Time Purchase,completed,Google_Search,West,mobile,2023-03,2023-03
TXN_257519,USR_01673,2023-08-22,726.13,Basic Plan,completed,Email,North,tablet,2023-08,2023-08
TXN_888807,USR_01674,2023-08-01,9211.24,Enterprise Plan,completed,TikTok,South,mobile,2023-08,2023-08
TXN_772751,USR_01674,2023-08-22,9756.05,Enterprise Plan,completed,TikTok,South,tablet,2023-08,2023-08
TXN_116311,USR_01676,2023-11-04,2207.88,One-Time Purchase,completed,Organic,North,tablet,2023-11,2023-11
TXN_578454,USR_01676,2023-11-26,619.05,Basic Plan,completed,Organic,North,mobile,2023-11,2023-11
TXN_942078,USR_01677,2023-03-31,6345.62,Enterprise Plan,completed,Organic,South,tablet,2023-03,2023-03
TXN_871526,USR_01678,2023-04-05,539.61,Basic Plan,completed,Email,East,tablet,2023-04,2023-04
TXN_780552,USR_01680,2023-05-08,623.96,Basic Plan,completed,Meta_Facebook,West,desktop,2023-05,2023-05
TXN_239416,USR_01680,2023-05-28,6210.42,Enterprise Plan,completed,Meta_Facebook,West,tablet,2023-05,2023-05
TXN_368269,USR_01680,2023-07-06,6110.53,Enterprise Plan,completed,Meta_Facebook,West,tablet,2023-05,2023-07
TXN_642921,USR_01682,2023-10-07,4989.96,One-Time Purchase,completed,Meta_Facebook,North,desktop,2023-10,2023-10
TXN_499674,USR_01683,2023-07-24,1845.23,Pro Plan,completed,Organic,South,desktop,2023-07,2023-07
TXN_176201,USR_01686,2023-03-26,690.92,Basic Plan,completed,Organic,Central,desktop,2023-03,2023-03
TXN_112957,USR_01688,2023-12-30,9580.82,Enterprise Plan,completed,Organic,West,desktop,2023-12,2023-12
TXN_737543,USR_01688,2024-01-26,1572.28,Pro Plan,completed,Organic,West,mobile,2023-12,2024-01
TXN_411941,USR_01689,2023-03-06,947.4,Basic Plan,completed,Organic,North,mobile,2023-03,2023-03
TXN_877195,USR_01690,2023-12-01,977.29,Basic Plan,completed,Organic,West,tablet,2023-12,2023-12
TXN_641679,USR_01691,2023-05-26,5590.04,Enterprise Plan,completed,TikTok,North,tablet,2023-05,2023-05
TXN_445512,USR_01692,2023-12-10,1944.28,Pro Plan,completed,Organic,East,tablet,2023-12,2023-12
TXN_132485,USR_01692,2024-01-08,1849.3,Pro Plan,completed,Organic,East,tablet,2023-12,2024-01
TXN_699650,USR_01695,2023-08-18,967.22,Basic Plan,completed,TikTok,West,desktop,2023-08,2023-08
TXN_424660,USR_01695,2023-10-07,9246.87,Enterprise Plan,completed,TikTok,West,mobile,2023-08,2023-10
TXN_792559,USR_01696,2023-03-03,827.32,Basic Plan,completed,Meta_Facebook,East,tablet,2023-03,2023-03
TXN_320166,USR_01699,2023-11-15,2272.45,Pro Plan,completed,TikTok,Central,desktop,2023-11,2023-11
TXN_388423,USR_01699,2023-12-07,2714.55,Pro Plan,completed,TikTok,Central,desktop,2023-11,2023-12
TXN_565495,USR_01700,2023-05-27,7465.91,Enterprise Plan,completed,TikTok,Central,tablet,2023-05,2023-05
TXN_825434,USR_01701,2023-10-01,9931.23,Enterprise Plan,completed,Organic,South,desktop,2023-10,2023-10
TXN_734407,USR_01702,2023-08-08,2956.4,Pro Plan,completed,Google_Search,West,mobile,2023-08,2023-08
TXN_436551,USR_01703,2023-09-18,863.46,Basic Plan,completed,Google_Search,East,desktop,2023-09,2023-09
TXN_731533,USR_01703,2023-10-24,3443.66,One-Time Purchase,completed,Google_Search,East,tablet,2023-09,2023-10
TXN_733556,USR_01705,2023-06-09,9922.56,Enterprise Plan,completed,Email,East,tablet,2023-06,2023-06
TXN_814051,USR_01705,2023-08-02,901.14,Basic Plan,completed,Email,East,mobile,2023-06,2023-08
TXN_960637,USR_01706,2023-10-29,618.27,Basic Plan,completed,Organic,West,tablet,2023-10,2023-10
TXN_194941,USR_01707,2023-01-07,2411.12,Pro Plan,completed,Meta_Facebook,West,desktop,2023-01,2023-01
TXN_238570,USR_01708,2023-12-30,2012.82,Pro Plan,completed,TikTok,South,mobile,2023-12,2023-12
TXN_725560,USR_01709,2023-12-27,4963.28,One-Time Purchase,completed,Organic,East,mobile,2023-12,2023-12
TXN_196338,USR_01710,2023-03-02,9327.26,Enterprise Plan,completed,TikTok,Central,mobile,2023-03,2023-03
TXN_937519,USR_01712,2023-05-04,451.04,One-Time Purchase,completed,Meta_Facebook,North,tablet,2023-05,2023-05
TXN_811060,USR_01712,2023-06-03,6128.45,Enterprise Plan,completed,Meta_Facebook,North,mobile,2023-05,2023-06
TXN_509365,USR_01714,2023-12-14,3827.36,One-Time Purchase,completed,Meta_Facebook,South,tablet,2023-12,2023-12
TXN_942957,USR_01715,2023-10-21,4418.08,One-Time Purchase,completed,Email,South,desktop,2023-10,2023-10
TXN_837277,USR_01715,2023-12-06,1144.07,One-Time Purchase,completed,Email,South,tablet,2023-10,2023-12
TXN_642047,USR_01716,2023-08-03,326.91,One-Time Purchase,completed,Meta_Facebook,North,desktop,2023-08,2023-08
TXN_515473,USR_01716,2023-08-26,695.69,Basic Plan,completed,Meta_Facebook,North,desktop,2023-08,2023-08
TXN_482558,USR_01718,2023-10-31,2457.64,Pro Plan,completed,Google_Search,South,mobile,2023-10,2023-10
TXN_893747,USR_01719,2023-01-12,2531.84,Pro Plan,completed,TikTok,East,desktop,2023-01,2023-01
TXN_702383,USR_01719,2023-03-09,6155.33,Enterprise Plan,completed,TikTok,East,tablet,2023-01,2023-03
TXN_465761,USR_01720,2023-01-22,565.52,Basic Plan,completed,Google_Search,Central,desktop,2023-01,2023-01
TXN_899108,USR_01723,2023-06-28,9430.58,Enterprise Plan,completed,Email,Central,desktop,2023-06,2023-06
TXN_424635,USR_01725,2023-07-14,904.43,Basic Plan,completed,Google_Search,South,tablet,2023-07,2023-07
TXN_483749,USR_01725,2023-10-14,2028.98,Pro Plan,completed,Google_Search,South,tablet,2023-07,2023-10
TXN_431385,USR_01725,2024-01-13,710.58,Basic Plan,completed,Google_Search,South,desktop,2023-07,2024-01
TXN_178699,USR_01726,2023-08-14,1767.86,Pro Plan,completed,TikTok,North,mobile,2023-08,2023-08
TXN_867476,USR_01727,2023-06-07,853.83,Basic Plan,completed,Organic,Central,tablet,2023-06,2023-06
TXN_711869,USR_01727,2023-07-20,8470.98,Enterprise Plan,completed,Organic,Central,mobile,2023-06,2023-07
TXN_988786,USR_01728,2023-03-05,4831.79,One-Time Purchase,completed,TikTok,North,tablet,2023-03,2023-03
TXN_848141,USR_01729,2023-08-08,1791.21,Pro Plan,completed,Email,West,tablet,2023-08,2023-08
TXN_492435,USR_01729,2023-09-28,2160.14,One-Time Purchase,completed,Email,West,tablet,2023-08,2023-09
TXN_691042,USR_01730,2023-10-03,901.86,Basic Plan,completed,Google_Search,South,mobile,2023-10,2023-10
TXN_327555,USR_01730,2023-11-02,7161.43,Enterprise Plan,completed,Google_Search,South,mobile,2023-10,2023-11
TXN_403138,USR_01731,2023-11-06,2347.28,Pro Plan,completed,Organic,South,desktop,2023-11,2023-11
TXN_955089,USR_01731,2023-11-28,1982.24,Pro Plan,completed,Organic,South,desktop,2023-11,2023-11
TXN_596393,USR_01731,2024-01-16,1886.43,Pro Plan,completed,Organic,South,mobile,2023-11,2024-01
TXN_819334,USR_01732,2023-11-15,1569.1,Pro Plan,completed,Meta_Facebook,South,mobile,2023-11,2023-11
TXN_641343,USR_01733,2023-05-09,1840.93,Pro Plan,completed,Google_Search,North,desktop,2023-05,2023-05
TXN_734021,USR_01733,2023-06-16,7472.22,Enterprise Plan,completed,Google_Search,North,tablet,2023-05,2023-06
TXN_447497,USR_01733,2023-08-08,898.85,Basic Plan,completed,Google_Search,North,desktop,2023-05,2023-08
TXN_439327,USR_01734,2023-05-18,956.42,Basic Plan,completed,Email,South,desktop,2023-05,2023-05
TXN_571230,USR_01736,2023-04-20,2869.42,Pro Plan,completed,Meta_Facebook,South,desktop,2023-04,2023-04
TXN_383376,USR_01739,2023-02-13,565.14,Basic Plan,completed,Google_Search,West,mobile,2023-02,2023-02
TXN_575469,USR_01739,2023-04-01,7530.7,Enterprise Plan,completed,Google_Search,West,desktop,2023-02,2023-04
TXN_970744,USR_01739,2023-04-29,919.93,Basic Plan,completed,Google_Search,West,mobile,2023-02,2023-04
TXN_531618,USR_01740,2023-05-06,4449.28,One-Time Purchase,completed,Organic,South,tablet,2023-05,2023-05
TXN_719160,USR_01743,2023-08-02,1696.68,Pro Plan,completed,Organic,East,desktop,2023-08,2023-08
TXN_104282,USR_01744,2023-02-08,6138.89,Enterprise Plan,completed,Google_Search,East,tablet,2023-02,2023-02
TXN_434134,USR_01749,2023-07-16,708.35,Basic Plan,completed,Organic,South,tablet,2023-07,2023-07
TXN_387936,USR_01751,2023-07-03,1881.15,Pro Plan,completed,Organic,East,mobile,2023-07,2023-07
TXN_947623,USR_01751,2023-07-23,1885.62,One-Time Purchase,completed,Organic,East,tablet,2023-07,2023-07
TXN_367758,USR_01752,2023-03-09,706.36,Basic Plan,completed,Email,North,desktop,2023-03,2023-03
TXN_172048,USR_01752,2023-04-04,9306.87,Enterprise Plan,completed,Email,North,tablet,2023-03,2023-04
TXN_528038,USR_01754,2023-06-12,392.44,One-Time Purchase,completed,Organic,North,mobile,2023-06,2023-06
